kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
set,870,Hellscream's Plate,2 pieces,review Go locations,differs,67269,67269 effect1=2000; 67269 effect2=5,,2 4 1.05 1 10,sim/warrior/items.go:91 sim/warrior/devastate.go:18 sim/warrior/shield_block.go:13,67269 effect1=2000,9 2 5,Decreases the cooldown on your Taunt ability by ${$m1/-1000} sec and increases the damage done by your Devastate ability by $s2%.,Item - Warrior T9 Tank 2P Bonus (Taunt) Requires Warrior Decreases the cooldown on your Taunt ability by 2 sec and increases the damage done by your Devastate ability by 5%.,
set,870,Hellscream's Plate,4 pieces,review Go locations,differs,67273,67273 effect1=10000,,2 4 1.05 1 10,sim/warrior/items.go:91 sim/warrior/devastate.go:18 sim/warrior/shield_block.go:13,67273 effect1=10000,9 4 10,Decreases the cooldown on your Shield Block ability by ${$m1/-1000} sec.,Item - Warrior T9 Tank 4P Bonus (Shield Block) Requires Warrior Decreases the cooldown on your Shield Block ability by 10 sec.,
set,757,Iceborne Embrace,3 pieces,not in sim Go,match,61633,61633 effect1=26; 61633 effect2=26,,,,,26,Increases your spell power by $s1.,Increased Spell Power 26 Increases your spell power by 26.,
set,846,Kel'Thuzad's Regalia,2 pieces,review Go locations,match,67230,67230 effect1=10,,2 10 4 0.1 0,sim/warlock/items.go:113 sim/warlock/conflagrate.go:49 sim/warlock/corruption.go:39 sim/warlock/immolate.go:42 sim/warlock/unstable_affliction.go:38,,9 2 10,Increases your pet's critical strike chance with all its attacks by $s1%.,Item - Warlock T9 2P Bonus Requires Warlock Increases your pet's critical strike chance with all its attacks by 10%.,
set,846,Kel'Thuzad's Regalia,4 pieces,review Go locations,match,67231,67231 effect1=10; 67231 effect2=10,,2 10 4 0.1 0,sim/warlock/items.go:113 sim/warlock/conflagrate.go:49 sim/warlock/corruption.go:39 sim/warlock/immolate.go:42 sim/warlock/unstable_affliction.go:38,,9 4 10,"Increases the damage done by your Immolate, Corruption, and Unstable Affliction spells by $s1%.","Item - Warlock T9 4P Bonus (Immolate, Corruption, and Unstable Affliction) Requires Warlock Increases the damage done by your Immolate, Corruption, and Unstable Affliction spells by 10%.",
set,843,Khadgar's Regalia,2 pieces,review Go locations,match,67164,67164 effect1=20; 67164 effect2=10; 67164 effect3=15,,2 4 5 0 0.1 0.15,sim/mage/items.go:81 sim/mage/arcane_blast.go:51 sim/mage/arcane_missiles.go:24 sim/mage/fireball.go:36 sim/mage/frostbolt.go:37 sim/mage/frostfire_bolt.go:34 sim/mage/mage.go:157 sim/mage/mage.go:166,,9 2 20 10 15,"Increases the armor you gain from Ice Armor by $s1%, the mana regeneration you gain from Mage Armor by $s2%, and adds an additional $s3% of your Spirit in critical strike rating when Molten Armor is active.","Item - Mage T9 2P Bonus Requires Mage Increases the armor you gain from Ice Armor by 20%, the mana regeneration you gain from Mage Armor by 10%, and adds an additional 15% of your Spirit in critical strike rating when Molten Armor is active.",
set,843,Khadgar's Regalia,4 pieces,review Go locations,match,67185,67185 effect1=5,,2 4 5 0 0.1 0.15,sim/mage/items.go:81 sim/mage/arcane_blast.go:51 sim/mage/arcane_missiles.go:24 sim/mage/fireball.go:36 sim/mage/frostbolt.go:37 sim/mage/frostfire_bolt.go:34 sim/mage/mage.go:157 sim/mage/mage.go:166,,9 4 5,"Increases the critical strike chance of your Fireball, Frostbolt, Frostfire Bolt, Arcane Missiles, and Arcane Blast spells by $s1%.","Item - Mage T9 4P Bonus (Fireball, Frostbolt, Frostfire Bolt, and Arcane Blast) Requires Mage Increases the critical strike chance of your Fireball, Frostbolt, Frostfire Bolt, Arcane Missiles, and Arcane Blast spells by 5%.",
set,836,Kirin Tor Garb,2 pieces,review Go locations,match,64867 > 64868,64867 proc chance=25; 64867 proc cooldown=45; 64868 effect1=350; 64868 effect2=350; 64868 duration=15,,2 350 15 45 0.25 4,sim/mage/items.go:41 sim/mage/arcane_missiles.go:12 sim/mage/pyroblast.go:17 sim/mage/talents.go:705,,8 2 350 15 25 45 350 15,"Your Arcane Blast, Frostbolt, Frostfire Bolt, and Fireball spells have a chance to grant you $64868s1 spell power for $64868d.","Item - Mage T8 2P Bonus Requires Mage Your Arcane Blast, Frostbolt, Frostfire Bolt, and Fireball spells have a chance to grant you 350 spell power for 15 sec. (Proc chance: 25%, 45s cooldown)",
set,836,Kirin Tor Garb,4 pieces,review Go locations,differs,64869,64869 effect1=10,,2 64868 350 15 45 0.25 4,sim/mage/items.go:41 sim/mage/arcane_missiles.go:12 sim/mage/pyroblast.go:17 sim/mage/talents.go:705,64869 effect1=10,8 4,"You have a chance for the effect of your Missile Barrage, Hot Streak, or Brain Freeze talent not to be consumed when you cast the spells which benefit.","Item - Mage T8 4P Bonus Requires Mage You have a chance for the effect of your Missile Barrage, Hot Streak, or Brain Freeze talent not to be consumed when you cast the spells which benefit.",
set,836,Kirin Tor Garb,2 pieces,review Go locations,match,64867 > 64868,64867 proc chance=25; 64867 proc cooldown=45; 64868 effect1=350; 64868 effect2=350; 64868 duration=15,,2 350 15 45 0.25 4,sim/mage/items.go:42 sim/mage/arcane_missiles.go:12 sim/mage/pyroblast.go:17 sim/mage/talents.go:705,,8 2 350 15 25 45 350 15,"Your Arcane Blast, Frostbolt, Frostfire Bolt, and Fireball spells have a chance to grant you $64868s1 spell power for $64868d.","Item - Mage T8 2P Bonus Requires Mage Your Arcane Blast, Frostbolt, Frostfire Bolt, and Fireball spells have a chance to grant you 350 spell power for 15 sec. (Proc chance: 25%, 45s cooldown)",
set,836,Kirin Tor Garb,4 pieces,review Go locations,differs,64869,64869 effect1=10,,2 64868 350 15 45 0.25 4,sim/mage/items.go:42 sim/mage/arcane_missiles.go:12 sim/mage/pyroblast.go:17 sim/mage/talents.go:705,64869 effect1=10,8 4,"You have a chance for the effect of your Missile Barrage, Hot Streak, or Brain Freeze talent not to be consumed when you cast the spells which benefit.","Item - Mage T8 4P Bonus Requires Mage You have a chance for the effect of your Missile Barrage, Hot Streak, or Brain Freeze talent not to be consumed when you cast the spells which benefit.",
set,872,Koltira's Battlegear,2 pieces,review Go locations,match,67115 > 67117,67115 proc chance=50; 67115 proc cooldown=45; 67117 effect1=180; 67117 duration=15,,2 4,sim/deathknight/items.go:98 sim/deathknight/diseases.go:126 sim/deathknight/diseases.go:231,,9 2 180 15 50 45 180 15,Your Blood Strike and Heart Strike abilities have a chance to grant you $67117s1 additional strength for $67117d.,"Item - Death Knight T9 Melee 2P Bonus Requires Death Knight Your Blood Strike and Heart Strike abilities have a chance to grant you 180 additional strength for 15 sec. (Proc chance: 50%, 45s cooldown)",
set,872,Koltira's Battlegear,4 pieces,review Go locations,match,67118,67118 effect2=100,,2 4,sim/deathknight/items.go:98 sim/deathknight/diseases.go:126 sim/deathknight/diseases.go:231,,9 4 100,Your Blood Plague ability now has a chance for its damage to be critical strikes.,Item - Death Knight T9 Melee 4P Bonus Requires Death Knight Your Blood Plague ability now has a chance for its damage to be critical strikes. Modifies Critical Strike Damage +100%: Blood Plague,
set,874,Koltira's Plate,2 pieces,review Go locations,differs,67119,67119 effect1=2000; 67119 effect2=5,,2 4 1.05 1 0,sim/deathknight/items.go:143 sim/deathknight/items.go:157 sim/deathknight/items.go:161,67119 effect1=2000,9 2 5,Decreases the cooldown on your Dark Command ability by ${$m1/-1000} sec and increases the damage done by your Blood Strike and Heart Strike abilities by $s2%.,Item - Death Knight T9 Tank 2P Bonus Requires Death Knight Decreases the cooldown on your Dark Command ability by 2 sec and increases the damage done by your Blood Strike and Heart Strike abilities by 5%.,
set,874,Koltira's Plate,4 pieces,review Go locations,differs,67120,67120 effect1=10000,,2 4 1.05 1 0,sim/deathknight/items.go:143 sim/deathknight/items.go:157 sim/deathknight/items.go:161,67120 effect1=10000,9 4 10,"Decreases the cooldown on your Unbreakable Armor, Vampiric Blood, and Bone Shield abilities by ${$m1/-1000} sec.","Item - Death Knight T9 Tank 4P Bonus Requires Death Knight Decreases the cooldown on your Unbreakable Armor, Vampiric Blood, and Bone Shield abilities by 10 sec.",
set,889,Lasherweave Battlegear,4 pieces,review Go locations,match,70726,70726 effect1=12,,2 4 1.2 1 10 0,sim/druid/items.go:252 sim/druid/enrage.go:18 sim/druid/lacerate.go:18 sim/druid/lacerate.go:22 sim/druid/rake.go:10 sim/druid/rip.go:29 sim/druid/swipe.go:17,,10 4 12,"Your Enrage ability no longer decreases your armor and instead decreases all damage taken by $70725s1%, and the periodic damage done by your Rake ability can now be a critical strike.","Item - Druid T10 Feral 4P Bonus Requires Druid Your Enrage ability no longer decreases your armor and instead decreases all damage taken by 12%, and the periodic damage done by your Rake ability can now be a critical strike.",
set,889,Lasherweave Battlegear,2 pieces,review Go locations,match,70724,70724 effect1=20; 70724 effect2=20; 70724 effect3=10,,2 4 1.2 1 10 0,sim/druid/items.go:252 sim/druid/enrage.go:18 sim/druid/lacerate.go:18 sim/druid/lacerate.go:22 sim/druid/rake.go:10 sim/druid/rip.go:29 sim/druid/swipe.go:17,,10 2 20 10,Your Swipe (Bear) and Lacerate abilities deal $s1% additional damage and the cost of your Rip ability is reduced by $s3 energy.,Item - Druid T10 Feral 2P Bonus Requires Druid Your Swipe (Bear) and Lacerate abilities deal 20% additional damage and the cost of your Rip ability is reduced by 10 energy.,
set,887,Lasherweave Garb,4 pieces,not in sim Go,match,70664,70664 effect1=2; 70664 proc chance=2,,,,,10 4 2,"Each time your Rejuvenation spell heals a target, it has a $h% chance to jump to a new target at full duration.","Item - Druid T10 Restoration 4P Bonus (Rejuvenation) Requires Druid Each time your Rejuvenation spell heals a target, it has a 2% chance to jump to a new target at full duration. (Proc chance: 2%)",
set,887,Lasherweave Garb,2 pieces,not in sim Go,match,70658,70658 effect1=30,,,,,10 2 30,The healing granted by your Wild Growth spell reduces $s1% less over time.,Item - Druid T10 Restoration 2P Bonus Requires Druid The healing granted by your Wild Growth spell reduces 30% less over time.,
set,888,Lasherweave Regalia,4 pieces,review Go locations,match,70723,70723 effect1=7,,2 4 71023 1 0.07 0 70718 6 1.15,sim/druid/items.go:82 sim/druid/talents.go:304,,10 4 7 4,Your critical strikes from Starfire and Wrath cause the target to languish for an additional $70723s1% of your spell's damage over $71023d.,Item - Druid T10 Balance 4P Bonus Requires Druid Your critical strikes from Starfire and Wrath cause the target to languish for an additional 7% of your spell's damage over 4 sec.,
set,888,Lasherweave Regalia,2 pieces,review Go locations,manual: no numeric values (scripted spell),70718,,,2 4 71023 1 0.07 0 6 1.15,sim/druid/items.go:82 sim/druid/talents.go:304,,10 2 15 6,"When you gain Clearcasting from your Omen of Clarity talent, you deal $70721s1% additional Nature and Arcane damage for $70721d.","Item - Druid T10 Balance 2P Bonus Requires Druid When you gain Clearcasting from your Omen of Clarity talent, you deal 15% additional Nature and Arcane damage for 6 sec.",
set,878,Liadrin's Battlegear,4 pieces,review Go locations,match,67189,67189 effect1=5,,2 4 5 0,sim/paladin/items.go:82 sim/paladin/paladin.go:176 sim/paladin/soc.go:37 sim/paladin/sor.go:34 sim/paladin/sov.go:107,,9 4 5,Increases the critical strike chance of your Judgements by $s1%.,Item - Paladin T9 Retribution 4P Bonus (Judgement) Requires Paladin Increases the critical strike chance of your Judgements by 5%.,
set,878,Liadrin's Battlegear,2 pieces,review Go locations,differs,67188,67188 effect2=100,,2 4 5 0,sim/paladin/items.go:82 sim/paladin/paladin.go:176 sim/paladin/soc.go:37 sim/paladin/sor.go:34 sim/paladin/sov.go:107,67188 effect2=100,9 2,Your Righteous Vengeance talent now has a chance for its damage to be critical strikes.,Item - Paladin T9 Retribution 2P Bonus (Righteous Vengeance) Requires Paladin Your Righteous Vengeance talent now has a chance for its damage to be critical strikes.,
set,876,Liadrin's Garb,2 pieces,not in sim Go,differs,67190,67190 effect1=10000,,,,67190 effect1=10000,9 2 10,Increases the duration of your Judgements by ${$m1/1000} sec.,Item - Paladin T9 Holy 2P Bonus (Judgement) Requires Paladin Increases the duration of your Judgements by 10 sec.,
set,876,Liadrin's Garb,4 pieces,not in sim Go,match,67191,67191 effect1=100,,,,,9 4 100,Increases the heal over time effect from Flash of Light in conjunction with Sacred Shield by $s1%.,Item - Paladin T9 Holy 4P Bonus (Flash of Light) Requires Paladin Increases the heal over time effect from Flash of Light in conjunction with Sacred Shield by 100%.,
set,880,Liadrin's Plate,4 pieces,review Go locations,differs,67187,67187 effect1=30000; 67187 effect2=30000,,2 4 30 0 90 120 6 8 0.05,sim/paladin/items.go:189 sim/paladin/divine_protection.go:27 sim/paladin/divine_protection.go:66 sim/paladin/hand_of_reckoning.go:28 sim/paladin/items.go:202,67187 effect1=30000; 67187 effect2=30000,9 4 30,Decreases the cooldown on your Divine Protection ability and reduces the duration of Forbearance by ${$m1/-1000} sec.,Item - Paladin T9 Tank 4P Bonus Requires Paladin Decreases the cooldown on your Divine Protection ability and reduces the duration of Forbearance by 30 sec.,
set,880,Liadrin's Plate,2 pieces,review Go locations,differs,67186,67186 effect1=2000; 67186 effect2=5,,2 4 30 0 90 120 6 8 0.05,sim/paladin/items.go:189 sim/paladin/divine_protection.go:27 sim/paladin/divine_protection.go:66 sim/paladin/hand_of_reckoning.go:28 sim/paladin/items.go:202,67186 effect1=2000,9 2 5,Decreases the cooldown on your Hand of Reckoning ability by ${$m1/-1000} sec and increases the damage done by your Hammer of the Righteous ability by $s2%.,Item - Paladin T9 Tank 2P Bonus Requires Paladin Decreases the cooldown on your Hand of Reckoning ability by 2 sec and increases the damage done by your Hammer of the Righteous ability by 5%.,
set,679,Lightbringer Armor,2 pieces,not in sim Go,match,38421,38421 effect1=10,,,,,10,Increases the mana gained from your Spiritual Attunement ability by $s1%.,Improved Spiritual Attunement Requires Paladin Increases the mana gained from your Spiritual Attunement ability by 10%.,
set,679,Lightbringer Armor,4 pieces,not in sim Go,match,38422,38422 effect1=10,,,,,10,Increases the damage dealt by your Consecration ability by $s1%.,Improved Consecration Requires Paladin Increases the damage dealt by your Consecration ability by 10%.,
set,680,Lightbringer Battlegear,2 pieces,review Go locations,match,38427 > 38428,38427 proc chance=20; 38428 effect1=50,,2 0.2 50 4 0.1 0,sim/paladin/items.go:12 sim/paladin/items.go:42,,50 20 1 50,Your melee attacks have a chance to grant you $38428s1 mana.,Mana Regen Proc Requires Paladin Your melee attacks have a chance to grant you 50 mana. (Proc chance: 20%),
set,680,Lightbringer Battlegear,4 pieces,review Go locations,match,38424,38424 effect1=10,,2 38428 0.2 50 4 0.1 0,sim/paladin/items.go:12 sim/paladin/items.go:42,,10,Increases the damage dealt by your Hammer of Wrath ability by $s1%.,Improved Hammer of Wrath Requires Paladin Increases the damage dealt by your Hammer of Wrath ability by 10%.,
set,681,Lightbringer Raiment,4 pieces,not in sim Go,match,38426,38426 effect1=5,,,,,5,Increases the critical strike chance of your Holy Light ability by $s1%.,Holy Light Crit Requires Paladin Increases the critical strike chance of your Holy Light ability by 5%.,
set,681,Lightbringer Raiment,2 pieces,not in sim Go,match,38425,38425 effect1=5,,,,,5,Increases the spell power of your Flash of Light ability by $s1%.,Improved Flash of Light Requires Paladin Increases the spell power of your Flash of Light ability by 5%.,
set,900,Lightsworn Battlegear,4 pieces,review Go locations,match,70762,70762 effect1=10; 70762 effect2=10,,2 70765 0.4 4 0.1 0,sim/paladin/items.go:95 sim/paladin/items.go:131,,10 4 10,Your Seals and Judgements deal $s1% additional damage.,Item - Paladin T10 Retribution 4P Bonus Requires Paladin Your Seals and Judgements deal 10% additional damage.,
set,900,Lightsworn Battlegear,2 pieces,review Go locations,match,70765 > 70769,70765 proc chance=40,,2 0.4 4 0.1 0,sim/paladin/items.go:95 sim/paladin/items.go:131,,10 2 40 80,Your melee attacks have a $h% chance to reset the cooldown on your Divine Storm ability.,Item - Paladin T10 Retribution 2P Bonus Requires Paladin Your melee attacks have a 40% chance to reset the cooldown on your Divine Storm ability. (Proc chance: 40%),
set,899,Lightsworn Garb,4 pieces,not in sim Go,differs,70756 > 70757,70757 effect1=300; 70757 effect2=6; 70757 duration=10,,,,70757 effect1=300; 70757 effect2=6,10 4 10 0.3 5 20 0.3,Your Holy Shock spell causes the next Holy Light you cast within $70757d to have ${$70757m1/-1000}.1 sec reduced cast time.,Item - Paladin T10 Holy 4P Bonus Requires Paladin Your Holy Shock spell causes the next Holy Light you cast within 10 sec to have 0.3 sec reduced cast time.,
set,899,Lightsworn Garb,2 pieces,not in sim Go,manual: no numeric values (scripted spell),70755,,,,,,10 2 35,"While your Divine Illumination talent is active, your healing spells are $71166s1% stronger.","Item - Paladin T10 Holy 2P Bonus Requires Paladin While your Divine Illumination talent is active, your healing spells are 35% stronger.",
set,901,Lightsworn Plate,4 pieces,review Go locations,match,70761 > 70760,70760 effect1=12; 70760 duration=10,,2 4 0.2 0,sim/paladin/items.go:207 sim/paladin/items.go:219,,10 4 12 10 80 12,"When you activate Divine Plea, you gain $70760s1% dodge for $70760d.","Item - Paladin T10 Protection 4P Bonus Requires Paladin When you activate Divine Plea, you gain 12% dodge for 10 sec.",
set,901,Lightsworn Plate,2 pieces,review Go locations,match,70758,70758 effect1=20,,2 4 0.2 0,sim/paladin/items.go:207 sim/paladin/items.go:219,,10 2 20,Your Hammer of the Righteous ability deals $s1% increased damage.,Item - Paladin T10 Protection 2P Bonus Requires Paladin Your Hammer of the Righteous ability deals 20% increased damage.,
set,670,Malefic Raiment,2 pieces,review Go locations,match,38394 > 38395,38395 effect1=70,,2 4 0.06 0,sim/warlock/items.go:13 sim/warlock/incinerate.go:39 sim/warlock/shadowbolt.go:47,,70 1 70,"Each time one of your Corruption or Immolate spells deals periodic damage, you heal $38395s1 health.","Dot Heals Requires Warlock Each time one of your Corruption or Immolate spells deals periodic damage, you heal 70 health.",
set,670,Malefic Raiment,4 pieces,review Go locations,match,38393,38393 effect1=6,,2 4 0.06 0,sim/warlock/items.go:13 sim/warlock/incinerate.go:39 sim/warlock/shadowbolt.go:47,,6,Increases the damage dealt by your Shadow Bolt and Incinerate abilities by $s1%.,Improved Shadow Bolt and Incinerate Requires Warlock Increases the damage dealt by your Shadow Bolt and Incinerate abilities by 6%.,
set,855,Malfurion's Battlegear,2 pieces,review Go locations,differs,67121,67121 effect1=2000; 67121 effect2=3000; 67121 effect3=5,,2 4 12 0 5 1.05 1,sim/druid/items.go:276 sim/druid/barkskin.go:19 sim/druid/ferocious_bite.go:34 sim/druid/lacerate.go:23 sim/druid/rake.go:38 sim/druid/rip.go:43,67121 effect1=2000; 67121 effect2=3000,9 2 5 3,"Decreases the cooldown on your Growl ability by ${$m1/-1000} sec, increases the periodic damage done by your Lacerate ability by $s3%, and increases the duration of your Rake ability by ${$m2/1000} sec.","Item - Druid T9 Feral 2P Bonus Requires Druid Decreases the cooldown on your Growl ability by 2 sec, increases the periodic damage done by your Lacerate ability by 5%, and increases the duration of your Rake ability by 3 sec.",
set,855,Malfurion's Battlegear,4 pieces,review Go locations,differs,67123,67123 effect1=5; 67123 effect2=12000,,2 4 12 0 5 1.05 1,sim/druid/items.go:276 sim/druid/barkskin.go:19 sim/druid/ferocious_bite.go:34 sim/druid/lacerate.go:23 sim/druid/rake.go:38 sim/druid/rip.go:43,67123 effect2=12000,9 4 12 5,Reduces the cooldown on Barkskin by ${$m2/-1000} sec and increases the critical strike chance of Rip and Ferocious Bite by $s1%.,Item - Druid T9 Feral 4P Bonus Requires Druid Reduces the cooldown on Barkskin by 12 sec and increases the critical strike chance of Rip and Ferocious Bite by 5%.,
set,851,Malfurion's Garb,2 pieces,not in sim Go,match,67127,67127 effect1=5,,,,,9 2 5,Increases the critical strike chance of your Nourish spell by $s1%.,Item - Druid T9 Restoration 2P Bonus (Nourish) Requires Druid Increases the critical strike chance of your Nourish spell by 5%.,
set,851,Malfurion's Garb,4 pieces,not in sim Go,manual: no numeric values (scripted spell),67128,,,,,,9 4,Your Rejuvenation ability now has a chance for its healing to be critical strikes.,Item - Druid T9 Restoration 4P Bonus (Rejuvenation) Requires Druid Your Rejuvenation ability now has a chance for its healing to be critical strikes.,
set,853,Malfurion's Regalia,2 pieces,review Go locations,manual: no numeric values (scripted spell),67125,,,2 4 1.04 1,sim/druid/items.go:66 sim/druid/moonfire.go:14 sim/druid/starfire.go:56 sim/druid/wrath.go:39,,9 2,Your Moonfire ability now has a chance for its periodic damage to be critical strikes.,Item - Druid T9 Balance 2P Bonus (Moonfire) Requires Druid Your Moonfire ability now has a chance for its periodic damage to be critical strikes.,
set,853,Malfurion's Regalia,4 pieces,review Go locations,match,67126,67126 effect1=4,,2 4 1.04 1,sim/druid/items.go:66 sim/druid/moonfire.go:14 sim/druid/starfire.go:56 sim/druid/wrath.go:39,,9 4,Increases the damage done by your Starfire and Wrath spells by $s1%.,Item - Druid T9 Balance 4P Bonus (Starfire) Requires Druid Increases the damage done by your Starfire and Wrath spells by 4%.,
set,755,Nerubian Hive,2 pieces,not in sim Go,match,51262,51262 effect1=15,,,,,15,Increases your hit rating by $s1.,Increased Hit 15 Increases your hit rating by 15.,
set,755,Nerubian Hive,4 pieces,not in sim Go,match,51263,51263 effect1=25,,,,,25,Increases your Stamina by $s1.,Increased Stamina 25 Increases your Stamina by 25.,
set,827,Nightsong Battlegear,2 pieces,review Go locations,match,64752 > 16870,64752 proc chance=2; 64752 proc cooldown=15; 16870 effect1=100; 16870 duration=15,,2 0.02 15 4 8 0,sim/druid/items.go:203 sim/druid/feral/rotation.go:706 sim/druid/savage_roar.go:19 sim/druid/survival_instincts.go:27 sim/druid/talents.go:298,,8 2 15 100 10 100,"The periodic damage dealt by your Rake, Rip, and Lacerate abilities has a chance to cause you to enter a Clearcasting state.","Item - Druid T8 Feral 2P Bonus Requires Druid The periodic damage dealt by your Rake, Rip, and Lacerate abilities has a chance to cause you to enter a Clearcasting state. (Proc chance: 2%, 15s cooldown)",
set,827,Nightsong Battlegear,4 pieces,review Go locations,differs,64754,64754 effect1=8000,,2 0.02 15 4 8 0,sim/druid/items.go:203 sim/druid/feral/rotation.go:706 sim/druid/savage_roar.go:19 sim/druid/survival_instincts.go:27 sim/druid/talents.go:298,64754 effect1=8000,8 4 8,Increases the duration of Savage Roar and Survival Instinct by ${$m1/1000} sec.,Item - Druid T8 Feral 4P Bonus Requires Druid Increases the duration of Savage Roar and Survival Instinct by 8 sec.,
set,828,Nightsong Garb,2 pieces,review Go locations,match,64818,64818 effect1=7,,2 4 64823 10 1 0.07 0 7,sim/druid/items.go:51 sim/druid/insect_swarm.go:19 sim/druid/talents.go:460 sim/druid/talents.go:503,,8 2 7,Increases the bonus granted by Eclipse for Starfire and Wrath by $s1%.,Item - Druid T8 Balance 2P Bonus Requires Druid Increases the bonus granted by Eclipse for Starfire and Wrath by 7%.,
set,828,Nightsong Garb,4 pieces,review Go locations,match,64824 > 64823,64824 proc chance=8; 64823 effect1=100; 64823 duration=10,,2 4 10 1 0.07 0 7,sim/druid/items.go:51 sim/druid/insect_swarm.go:19 sim/druid/talents.go:460 sim/druid/talents.go:503,,8 4 10 8 1 100,"Each time your Insect Swarm deals damage, it has a chance to make your next Starfire cast within $64823d instant.","Item - Druid T8 Balance 4P Bonus Requires Druid Each time your Insect Swarm deals damage, it has a chance to make your next Starfire cast within 10 sec instant. (Proc chance: 8%)",
set,829,Nightsong Regalia,2 pieces,not in sim Go,match,64756,64756 effect1=10,,,,,8 2 10,Increases the healing done by your Swiftmend spell by $s1%.,Item - Druid T8 Restoration 2P Bonus Requires Druid Increases the healing done by your Swiftmend spell by 10%.,
set,829,Nightsong Regalia,4 pieces,not in sim Go,differs,64760,64760 effect1=10,,,,64760 effect1=10,8 4,Your Rejuvenation spell also provides an instant heal for your target.,Item - Druid T8 Restoration 4P Bonus Requires Druid Your Rejuvenation spell also provides an instant heal for your target.,
set,865,Nobundo's Battlegear,2 pieces,review Go locations,match,67220,67220 effect1=3,,2 4 0.03 0 0.25,sim/shaman/items_wotlk.go:226 sim/shaman/lightning_shield.go:16 sim/shaman/shocks.go:45,,9 2 3,Adds an additional $s1% chance to trigger your Static Shock talent.,Item - Shaman T9 Enhancement 2P Bonus (Static Shock) Requires Shaman Adds an additional 3% chance to trigger your Static Shock talent.,
set,865,Nobundo's Battlegear,4 pieces,review Go locations,match,67221,67221 effect1=25; 67221 effect2=25,,2 4 0.03 0 0.25,sim/shaman/items_wotlk.go:226 sim/shaman/lightning_shield.go:16 sim/shaman/shocks.go:45,,9 4 25,"Increases the damage done by your Earth Shock, Flame Shock, and Frost Shock spells by $s1%.","Item - Shaman T9 Enhancment 4P Bonus (Stormstrike) Requires Shaman Increases the damage done by your Earth Shock, Flame Shock, and Frost Shock spells by 25%.",
set,861,Nobundo's Garb,2 pieces,not in sim Go,match,67225,67225 effect1=20; 67225 effect2=20,,,,,9 2 20,Increases the healing done by your Riptide spell by $s1%.,Item - Shaman T9 Restoration 2P Bonus (Riptide) Requires Shaman Increases the healing done by your Riptide spell by 20%.,
set,861,Nobundo's Garb,4 pieces,not in sim Go,match,67226,67226 effect1=5,,,,,9 4 5,Increases the critical strike chance of your Chain Heal spell by $s1%.,Item - Shaman T9 Restoration 4P Bonus (Chain Heal) Requires Shaman Increases the critical strike chance of your Chain Heal spell by 5%.,
set,864,Nobundo's Regalia,4 pieces,review Go locations,match,67228,67228 effect1=10,,2 4 71824 1 3 0,sim/shaman/items_wotlk.go:13 sim/shaman/lavaburst.go:19 sim/shaman/shocks.go:68,,9 4 10 6,Your Lava Burst spell causes your target to burn for an additonal $67228s1% of your spell's damage over $71824d.,Item - Shaman T9 Elemental 4P Bonus (Lava Burst) Requires Shaman Your Lava Burst spell causes your target to burn for an additonal 10% of your spell's damage over 6 sec.,
set,864,Nobundo's Regalia,2 pieces,review Go locations,differs,67227,67227 effect1=9000,,2 4 71824 1 3 0,sim/shaman/items_wotlk.go:13 sim/shaman/lavaburst.go:19 sim/shaman/shocks.go:68,67227 effect1=9000,9 2 9,Increases the duration of your Flame Shock spell by ${$m1/1000} sec.,Item - Shaman T9 Elemental 2P Bonus (Flame Shock) Requires Shaman Increases the duration of your Flame Shock spell by 9 sec.,
set,673,Onslaught Armor,4 pieces,review Go locations,match,38407,38407 effect1=10,,2 4 0.1 0,sim/warrior/items.go:15 sim/warrior/shield_slam.go:54,,10,Increases the damage of your Shield Slam ability by $s1%.,Improved Shield Slam Requires Warrior Increases the damage of your Shield Slam ability by 10%.,
set,673,Onslaught Armor,2 pieces,review Go locations,match,38408,38408 effect1=170,,2 4 0.1 0,sim/warrior/items.go:15 sim/warrior/shield_slam.go:54,,170,Increases the health bonus from your Commanding Shout ability by $s1.,Improved Commanding Shout Requires Warrior Increases the health bonus from your Commanding Shout ability by 170.,
set,672,Onslaught Battlegear,2 pieces,review Go locations,differs,38398,38398 effect1=30,,2 4 0.05 0 3,sim/warrior/items.go:28 sim/warrior/bloodthirst.go:36 sim/warrior/execute.go:27 sim/warrior/mortal_strike.go:40,38398 effect1=30,3,Reduces the rage cost of your Execute ability by ${$m1/-10}.,Reduced Execute Cost Requires Warrior Reduces the rage cost of your Execute ability by 3.,
set,672,Onslaught Battlegear,4 pieces,review Go locations,match,38399,38399 effect1=5,,2 4 0.05 0 3,sim/warrior/items.go:28 sim/warrior/bloodthirst.go:36 sim/warrior/execute.go:27 sim/warrior/mortal_strike.go:40,,5,Increases the damage of your Mortal Strike and Bloodthirst abilities by $s1%.,Improved Mortal Strike and Bloodthirst Requires Warrior Increases the damage of your Mortal Strike and Bloodthirst abilities by 5%.,
set,814,Ornate Saronite Battlegear,4 pieces,not in sim Go,match,63973,63973 effect1=75,,,,,75,+$s1 Stamina.,Increased Stamina 75 +75 Stamina.,
